device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
14122794099,14100274310,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-146.41915893554688, -54.16273498535156, 927.1144409179688)","(0.7201709747314453, 0.5884421467781067, 1.0803333520889282)",1,"(0.4491201937198639, 0.44948384165763855)","(-18.703218460083008, 123.83643341064453, 37.026824951171875)",1,3.913299560546875,1,"(-86.8144760131836, -62.912086486816406, 935.1939697265625)","(0.6276593804359436, 0.6063634157180786, 1.0826389789581299)",1,1706707211341,0.4491201937198639,0.44948384165763855
14134324422,14111804659,"(0.4938236176967621, 0.5229065418243408)","(-2.2694199085235596, 109.5693130493164, 31.83401870727539)",1,5.7315216064453125,1,"(-159.1356964111328, -64.07524108886719, 925.1886596679688)","(0.7403240203857422, 0.6087462902069092, 1.0819181203842163)",1,"(0.4423794746398926, 0.5657302141189575)","(-21.181249618530273, 101.24803924560547, 28.805377960205078)",1,4.148223876953125,1,"(-100.169677734375, -71.38612365722656, 934.0162963867188)","(0.6482824087142944, 0.6234778761863708, 1.0841617584228516)",1,1706707222895,0.47,0.54
14134335525,14111815762,"(0.46695154905319214, 0.4876561164855957)","(-12.148075103759766, 116.41900634765625, 34.327110290527344)",1,5.7563018798828125,1,"(-158.9857177734375, -64.15186309814453, 925.3162231445312)","(0.740060567855835, 0.608888566493988, 1.0821285247802734)",1,"(0.43436989188194275, 0.5446599721908569)","(-24.125717163085938, 105.3423080444336, 30.295574188232422)",1,4.1655731201171875,1,"(-99.99382781982422, -71.46162414550781, 934.1363525390625)","(0.6479958891868591, 0.6236160397529602, 1.084373950958252)",1,1706707222896,0.45,0.52
14134346628,14111826865,"(0.46695154905319214, 0.4876561164855957)","(-12.148075103759766, 116.41900634765625, 34.327110290527344)",1,5.7563018798828125,1,"(-158.98284912109375, -64.17719268798828, 925.8700561523438)","(0.7399097681045532, 0.6088635921478271, 1.0832202434539795)",1,"(0.4361698627471924, 0.5398876667022705)","(-23.464021682739258, 106.26963806152344, 30.633100509643555)",1,4.1888885498046875,1,"(-99.95663452148438, -71.49040985107422, 934.6889038085938)","(0.6478490233421326, 0.6235904693603516, 1.0854660272598267)",1,1706707222896,0.45,0.51
14134357731,14111837968,"(0.4517953395843506, 0.46120983362197876)","(-17.719785690307617, 121.55791473388672, 36.197509765625)",1,5.835845947265625,1,"(-158.98524475097656, -64.18059539794922, 925.8699340820312)","(0.7399135828018188, 0.6088705658912659, 1.083221197128296)",1,"(0.4361698627471924, 0.5398876667022705)","(-23.464021682739258, 106.26963806152344, 30.633100509643555)",1,4.1888885498046875,1,"(-99.95423889160156, -71.48700714111328, 934.6890258789062)","(0.6478453278541565, 0.6235835552215576, 1.0854651927947998)",1,1706707222912,0.44,0.5
14134368834,14111849071,"(0.45525386929512024, 0.4535452425479889)","(-16.448362350463867, 123.04722595214844, 36.73966979980469)",1,5.86712646484375,1,"(-158.97872924804688, -64.2121810913086, 925.8741455078125)","(0.7399028539657593, 0.6089348196983337, 1.0832316875457764)",1,"(0.44622746109962463, 0.5159493684768677)","(-19.76665496826172, 110.92118835449219, 32.326175689697266)",1,4.20965576171875,1,"(-99.92991638183594, -71.49700164794922, 934.693115234375)","(0.647807776927948, 0.6236036419868469, 1.0854697227478027)",1,1706707222918,0.45,0.48
14134379937,14111860174,"(0.45525386929512024, 0.4535452425479889)","(-16.448362350463867, 123.04722595214844, 36.73966979980469)",1,5.86712646484375,1,"(-158.913330078125, -64.10507202148438, 925.89501953125)","(0.739795446395874, 0.6087137460708618, 1.0832359790802002)",1,"(0.4517388939857483, 0.5309075117111206)","(-17.740562438964844, 108.01460266113281, 31.26824951171875)",1,4.218353271484375,1,"(-99.858642578125, -71.38191223144531, 934.708984375)","(0.6476951837539673, 0.6233691573143005, 1.0854686498641968)",1,1706707222929,0.45,0.49
14134391040,14111871277,"(0.45525386929512024, 0.4535452425479889)","(-16.448362350463867, 123.04722595214844, 36.73966979980469)",1,5.86712646484375,1,"(-158.91571044921875, -64.10845947265625, 925.8949584960938)","(0.7397991418838501, 0.608720600605011, 1.0832371711730957)",1,"(0.4517388939857483, 0.5309075117111206)","(-17.740562438964844, 108.01460266113281, 31.26824951171875)",1,4.218353271484375,1,"(-99.85627746582031, -71.37852478027344, 934.7090454101562)","(0.647691547870636, 0.6233623027801514, 1.08546781539917)",1,1706707222939,0.45,0.49
14134402144,14111882381,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-159.1912078857422, -64.58259582519531, 925.8297119140625)","(0.7402459383010864, 0.6096956133842468, 1.0832667350769043)",1,"(0.47627943754196167, 0.6625753045082092)","(-8.718976974487305, 82.42960357666016, 21.955970764160156)",1,4.3812408447265625,1,"(-100.12163543701172, -71.76976013183594, 934.660400390625)","(0.6481086015701294, 0.624158501625061, 1.085486888885498)",1,1706707222951,0.47627943754196167,0.6625753045082092
14134413247,14111893484,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-160.04197692871094, -64.11338806152344, 925.6340942382812)","(0.7415993809700012, 0.6087456941604614, 1.0831063985824585)",1,"(0.12713967263698578, 0.5396570563316345)","(-137.06924438476562, 106.31438446044922, 30.649486541748047)",1,4.442474365234375,1,"(-100.98318481445312, -71.28673553466797, 934.5149536132812)","(0.6494376063346863, 0.6231846213340759, 1.0853090286254883)",1,1706707222962,0.12713967263698578,0.5396570563316345
14134424350,14111904587,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-160.36090087890625, -64.1529769897461, 927.1805419921875)","(0.7416776418685913, 0.6086065769195557, 1.0862609148025513)",1,"(0.13107195496559143, 0.5920087099075317)","(-135.62367248535156, 96.1417007446289, 26.946884155273438)",1,4.401458740234375,1,"(-101.21823120117188, -71.35118103027344, 936.078125)","(0.6495373845100403, 0.6230724453926086, 1.0884685516357422)",1,1706707222973,0.13107195496559143,0.5920087099075317
14134435453,14111915690,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-161.0572967529297, -64.8114013671875, 927.0584716796875)","(0.7427873015403748, 0.609957218170166, 1.0863481760025024)",1,"(0.13107195496559143, 0.5920087099075317)","(-135.62367248535156, 96.1417007446289, 26.946884155273438)",1,4.401458740234375,1,"(-102.06039428710938, -71.94874572753906, 935.9859619140625)","(0.6508406400680542, 0.6242814064025879, 1.0885578393936157)",1,1706707222984,0.13107195496559143,0.5920087099075317
14134446556,14111926793,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-160.20449829101562, -64.33270263671875, 927.5817260742188)","(0.7413333058357239, 0.6089215278625488, 1.087020993232727)",1,"(0.1454925835132599, 0.6483058929443359)","(-130.32237243652344, 85.20234680175781, 22.965242385864258)",1,4.4356842041015625,1,"(-101.17146301269531, -71.46284484863281, 936.4497680664062)","(0.6494064331054688, 0.6232427954673767, 1.0892122983932495)",1,1706707222995,0.1454925835132599,0.6483058929443359
14134457659,14111937896,"(0.19547997415065765, 0.6034923791885376)","(-111.94609069824219, 93.9103012084961, 26.134597778320312)",1,5.560699462890625,1,"(-160.65756225585938, -64.34255981445312, 926.981689453125)","(0.7421882748603821, 0.6090162992477417, 1.0859967470169067)",1,"(0.15044130384922028, 0.6335269212722778)","(-128.5031280517578, 88.07411193847656, 24.010498046875)",1,4.4938201904296875,1,"(-101.64492797851562, -71.46709442138672, 935.8816528320312)","(0.6502200365066528, 0.6233293414115906, 1.0881882905960083)",1,1706707223006,0.17,0.62
14134468762,14111948999,"(0.17297019064426422, 0.4974290132522583)","(-120.22110748291016, 114.51998901367188, 33.635929107666016)",1,5.8407745361328125,1,"(-160.07711791992188, -64.8379135131836, 927.0537109375)","(0.7412846684455872, 0.6100305914878845, 1.0860086679458618)",1,"(0.15044130384922028, 0.6335269212722778)","(-128.5031280517578, 88.07411193847656, 24.010498046875)",1,4.4938201904296875,1,"(-101.11531066894531, -71.91649627685547, 935.9109497070312)","(0.6494160890579224, 0.6242452263832092, 1.0882008075714111)",1,1706707223017,0.16,0.57
14134479865,14111960102,"(0.17297019064426422, 0.4974290132522583)","(-120.22110748291016, 114.51998901367188, 33.635929107666016)",1,5.8407745361328125,1,"(-160.1267547607422, -64.56685638427734, 927.2926025390625)","(0.7412938475608826, 0.6094419360160828, 1.0864579677581787)",1,"(0.2016431838274002, 0.37517091631889343)","(-109.68037414550781, 138.27650451660156, 42.28268814086914)",1,4.8940582275390625,1,"(-101.14962005615234, -71.63801574707031, 936.1495971679688)","(0.6494251489639282, 0.6236438751220703, 1.0886390209197998)",1,1706707223029,0.19,0.44
14134490969,14111971206,"(0.16254770755767822, 0.4916975200176239)","(-124.05259704589844, 115.63370513916016, 34.041290283203125)",1,5.88287353515625,1,"(-161.02774047851562, -64.5193099975586, 927.9124145507812)","(0.7425100207328796, 0.6092416048049927, 1.0879768133163452)",1,"(0.2016431838274002, 0.37517091631889343)","(-109.68037414550781, 138.27650451660156, 42.28268814086914)",1,4.8940582275390625,1,"(-102.01010131835938, -71.58313751220703, 936.8242797851562)","(0.6506197452545166, 0.6234135627746582, 1.0901533365249634)",1,1706707223072,0.18,0.43
14134502072,14111982309,"(0.14702506363391876, 0.45917242765426636)","(-129.75901794433594, 121.95378112792969, 36.34165954589844)",1,5.9105987548828125,1,"(-161.39776611328125, -64.87393951416016, 928.0030517578125)","(0.7430576682090759, 0.6099467873573303, 1.0883299112319946)",1,"(0.11307153105735779, 0.5212222337722778)","(-142.24095153808594, 109.89655303955078, 31.95330047607422)",1,4.3300323486328125,1,"(-102.55081939697266, -72.09169006347656, 936.9334106445312)","(0.6514293551445007, 0.624416172504425, 1.0905640125274658)",1,1706707223073,0.13,0.49
14134513175,14111993412,"(0.14702506363391876, 0.45917242765426636)","(-129.75901794433594, 121.95378112792969, 36.34165954589844)",1,5.9105987548828125,1,"(-160.14425659179688, -64.66136169433594, 928.2311401367188)","(0.7410726547241211, 0.609504222869873, 1.088322401046753)",1,"(0.10202159732580185, 0.5481771230697632)","(-146.30311584472656, 104.6588363647461, 30.04691505432129)",1,4.2720184326171875,1,"(-101.27235412597656, -71.86774444580078, 937.0801391601562)","(0.6494608521461487, 0.6239641308784485, 1.0905451774597168)",1,1706707223073,0.12,0.5
14134524278,14112004515,"(0.14990165829658508, 0.43773153424263)","(-128.70152282714844, 126.12006378173828, 37.85806655883789)",1,5.928253173828125,1,"(-160.14669799804688, -64.66470336914062, 928.2310791015625)","(0.7410764098167419, 0.6095110177993774, 1.0883234739303589)",1,"(0.10202159732580185, 0.5481771230697632)","(-146.30311584472656, 104.6588363647461, 30.04691505432129)",1,4.2720184326171875,1,"(-101.2698974609375, -71.86439514160156, 937.0802001953125)","(0.6494570970535278, 0.6239574551582336, 1.0905442237854004)",1,1706707223073,0.13,0.49
14134535381,14112015618,"(0.15817826986312866, 0.4490680992603302)","(-125.65888214111328, 123.9172134399414, 37.05630111694336)",1,5.9429931640625,1,"(-160.63787841796875, -64.73484802246094, 928.2568969726562)","(0.7418233752250671, 0.6096414923667908, 1.0885508060455322)",1,"(0.11262743175029755, 0.5701026916503906)","(-142.4042205810547, 100.39842987060547, 28.496084213256836)",1,4.2793121337890625,1,"(-101.58413696289062, -71.92665100097656, 937.1560668945312)","(0.6499224305152893, 0.6240659356117249, 1.0907714366912842)",1,1706707223090,0.14,0.51
14134546484,14112026721,"(0.15817826986312866, 0.4490680992603302)","(-125.65888214111328, 123.9172134399414, 37.05630111694336)",1,5.9429931640625,1,"(-160.1754608154297, -64.76268768310547, 928.0502319335938)","(0.741169810295105, 0.6097357869148254, 1.0879911184310913)",1,"(0.10909073054790497, 0.5734015703201294)","(-143.70437622070312, 99.75741577148438, 28.262773513793945)",1,4.2969512939453125,1,"(-101.124755859375, -71.94391632080078, 936.9212036132812)","(0.6492640376091003, 0.6241454482078552, 1.0902099609375)",1,1706707223095,0.13,0.51
14134557587,14112037824,"(0.1620187610387802, 0.46417975425720215)","(-124.2470474243164, 120.98079681396484, 35.98751449584961)",1,5.8785858154296875,1,"(-160.92974853515625, -64.78704833984375, 928.2511596679688)","(0.7422728538513184, 0.6097434759140015, 1.0886460542678833)",1,"(0.10909073054790497, 0.5734015703201294)","(-143.70437622070312, 99.75741577148438, 28.262773513793945)",1,4.2969512939453125,1,"(-101.86005401611328, -71.96031188964844, 937.169677734375)","(0.6503395438194275, 0.6241268515586853, 1.0908629894256592)",1,1706707223106,0.14,0.52
14134568690,14112048927,"(0.18168021738529205, 0.5415440201759338)","(-117.0191421508789, 105.94779968261719, 30.515857696533203)",1,5.548797607421875,1,"(-160.08697509765625, -65.78535461425781, 928.1597900390625)","(0.7410182952880859, 0.6118116974830627, 1.08831787109375)",1,"(0.10842388868331909, 0.5490725040435791)","(-143.94955444335938, 104.48490142822266, 29.98345375061035)",1,4.3091278076171875,1,"(-100.99534606933594, -72.64461517333984, 937.01123046875)","(0.6490619778633118, 0.6255520582199097, 1.0904680490493774)",1,1706707223118,0.15,0.55
14134579794,14112060031,"(0.18168021738529205, 0.5415440201759338)","(-117.0191421508789, 105.94779968261719, 30.515857696533203)",1,5.548797607421875,1,"(-159.9530792236328, -65.22364044189453, 927.9511108398438)","(0.7408611178398132, 0.6106958389282227, 1.0877842903137207)",1,"(0.10613387823104858, 0.543797492980957)","(-144.79136657714844, 105.50989532470703, 30.356510162353516)",1,4.2795562744140625,1,"(-100.86919403076172, -72.06900024414062, 936.7899780273438)","(0.6488991975784302, 0.6244235634803772, 1.089914321899414)",1,1706707223128,0.14,0.54
14134590897,14112071134,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-159.96224975585938, -65.2927474975586, 928.7291870117188)","(0.7406699061393738, 0.6107276082038879, 1.0893267393112183)",1,"(0.12380702048540115, 0.5359057784080505)","(-138.2943878173828, 107.04338073730469, 30.91465950012207)",1,4.322998046875,1,"(-100.82977294921875, -72.1410903930664, 937.5671997070312)","(0.6487125754356384, 0.62445068359375, 1.0914578437805176)",1,1706707223139,0.12380702048540115,0.5359057784080505
14134602000,14112082238,"(0.1659766584634781, 0.4384196102619171)","(-122.79206085205078, 125.98638153076172, 37.809383392333984)",1,5.9755401611328125,1,"(-159.96128845214844, -66.21314239501953, 929.1181640625)","(0.7405773401260376, 0.6125516295433044, 1.090219497680664)",1,"(0.1212611049413681, 0.549210250377655)","(-139.23031616210938, 104.4581298828125, 29.973697662353516)",1,4.330841064453125,1,"(-100.78058624267578, -72.74020385742188, 937.939208984375)","(0.6485848426818848, 0.6256057620048523, 1.092276692390442)",1,1706707223151,0.14,0.49
14134613103,14112093341,"(0.1659766584634781, 0.4384196102619171)","(-122.79206085205078, 125.98638153076172, 37.809383392333984)",1,5.9755401611328125,1,"(-159.80813598632812, -65.71847534179688, 929.3390502929688)","(0.7402780652046204, 0.6115137338638306, 1.0905327796936035)",1,"(0.12124035507440567, 0.5514395236968994)","(-139.23793029785156, 104.02494049072266, 29.81605339050293)",1,4.3319549560546875,1,"(-100.61266326904297, -72.2373275756836, 938.145751953125)","(0.648289680480957, 0.6245604753494263, 1.0925735235214233)",1,1706707223162,0.14,0.49
14134624206,14112104444,"(0.17879000306129456, 0.43677812814712524)","(-118.0816421508789, 126.30534362792969, 37.925479888916016)",1,5.8996124267578125,1,"(-160.4415740966797, -65.19304656982422, 930.014892578125)","(0.7410619258880615, 0.6103351712226868, 1.092003583908081)",1,"(0.10346824675798416, 0.5611559748649597)","(-145.77130126953125, 102.13688659667969, 29.12885284423828)",1,4.2901611328125,1,"(-101.14839935302734, -71.79129791259766, 938.8685302734375)","(0.6489773988723755, 0.6235386729240417, 1.094053030014038)",1,1706707223173,0.14,0.5
14134635309,14112115547,"(0.18427801132202148, 0.48018622398376465)","(-116.06413269042969, 117.87049865722656, 34.855464935302734)",1,5.909149169921875,1,"(-160.08938598632812, -65.28038024902344, 930.497314453125)","(0.7403969764709473, 0.61045241355896, 1.092844843864441)",1,"(0.10011401772499084, 0.5562530159950256)","(-147.00437927246094, 103.08959197998047, 29.47563934326172)",1,4.322174072265625,1,"(-100.64185333251953, -72.0137710571289, 939.3517456054688)","(0.6481338143348694, 0.6239235997200012, 1.0949368476867676)",1,1706707223185,0.14,0.52
14134646412,14112126650,"(0.18427801132202148, 0.48018622398376465)","(-116.06413269042969, 117.87049865722656, 34.855464935302734)",1,5.909149169921875,1,"(-159.716064453125, -65.6611557006836, 931.169189453125)","(0.7396541833877563, 0.6111410856246948, 1.094092607498169)",1,"(0.11108287423849106, 0.5700840950012207)","(-142.97203063964844, 100.40202331542969, 28.497432708740234)",1,4.3505401611328125,1,"(-100.22467803955078, -72.39450073242188, 940.0009765625)","(0.6474015116691589, 0.6246002316474915, 1.096193790435791)",1,1706707223201,0.15,0.53
14134657515,14112137753,"(0.18285757303237915, 0.5014218688011169)","(-116.5863037109375, 113.74409484863281, 33.35358810424805)",1,5.90606689453125,1,"(-160.1182861328125, -65.09613800048828, 930.9288940429688)","(0.740324854850769, 0.6100162267684937, 1.0936778783798218)",1,"(0.11108287423849106, 0.5700840950012207)","(-142.97203063964844, 100.40202331542969, 28.497432708740234)",1,4.3505401611328125,1,"(-100.63419342041016, -71.83927154541016, 939.7843017578125)","(0.6480493545532227, 0.6235055327415466, 1.0957664251327515)",1,1706707223227,0.15,0.54
14134668619,14112148857,"(0.17913818359375, 0.473044753074646)","(-117.9536361694336, 119.25816345214844, 35.36062240600586)",1,5.9358062744140625,1,"(-159.80055236816406, -65.19803619384766, 930.6084594726562)","(0.739924967288971, 0.6102744936943054, 1.0929545164108276)",1,"(0.10906154662370682, 0.5155045986175537)","(-143.71510314941406, 111.00763702392578, 32.35751724243164)",1,4.3501129150390625,1,"(-100.30047607421875, -71.98493957519531, 939.45263671875)","(0.647599995136261, 0.6238563060760498, 1.0950602293014526)",1,1706707223228,0.14,0.49
14134679722,14112159960,"(0.17913818359375, 0.473044753074646)","(-117.9536361694336, 119.25816345214844, 35.36062240600586)",1,5.9358062744140625,1,"(-159.16221618652344, -65.71190643310547, 931.0001220703125)","(0.7388529777526855, 0.6112785339355469, 1.093580722808838)",1,"(0.11314323544502258, 0.5008026957511902)","(-142.214599609375, 113.86444854736328, 33.39731979370117)",1,4.34576416015625,1,"(-99.6312255859375, -72.5025405883789, 939.8070678710938)","(0.646536111831665, 0.6248589754104614, 1.095700740814209)",1,1706707223228,0.15,0.49
14134690825,14112171063,"(0.16805392503738403, 0.4560850262641907)","(-122.0284194946289, 122.5536880493164, 36.56010055541992)",1,6.0220794677734375,1,"(-159.16432189941406, -65.71509552001953, 931.0000610351562)","(0.7388562560081482, 0.6112849712371826, 1.0935816764831543)",1,"(0.11314323544502258, 0.5008026957511902)","(-142.214599609375, 113.86444854736328, 33.39731979370117)",1,4.34576416015625,1,"(-99.6291275024414, -72.49935150146484, 939.80712890625)","(0.6465328931808472, 0.6248525381088257, 1.0956997871398926)",1,1706707223247,0.14,0.48
