device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
3233219083,2163322898084,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-77.33918762207031, 68.36719512939453, 863.1992797851562)","(0.6212253570556641, 0.32846006751060486, 0.9386988282203674)",1,"(0.785489022731781, 1.0491164922714233)","(104.95223236083984, 7.318946361541748, -5.382049083709717)",1,3.1501007080078125,1,"(-22.42804527282715, 51.78555679321289, 865.2337646484375)","(0.5308241248130798, 0.3663124442100525, 0.9341444373130798)",1,1704791571621,0.785489022731781,1.0491164922714233
3233230186,2163322909187,"(0.7778846025466919, 0.8933187127113342)","(102.15670776367188, 37.59274673461914, 5.63675594329834)",1,3.3014373779296875,1,"(-77.3065414428711, 69.92867279052734, 863.435546875)","(0.621114194393158, 0.3250681459903717, 0.9394105076789856)",1,"(0.8034172654151917, 1.0138453245162964)","(111.5429458618164, 14.172653198242188, -2.887493371963501)",1,3.2221832275390625,1,"(-22.313154220581055, 53.50490951538086, 865.4491577148438)","(0.5306004881858826, 0.36257126927375793, 0.9347770810127258)",1,1704791571659,0.79,0.95
3233241290,2163322920291,"(0.7778846025466919, 0.8933187127113342)","(102.15670776367188, 37.59274673461914, 5.63675594329834)",1,3.3014373779296875,1,"(-76.69683074951172, 69.5939712524414, 863.50927734375)","(0.6201030611991882, 0.32582977414131165, 0.9393952488899231)",1,"(0.8034172654151917, 1.0138453245162964)","(111.5429458618164, 14.172653198242188, -2.887493371963501)",1,3.2221832275390625,1,"(-21.6953067779541, 53.18924331665039, 865.4912719726562)","(0.5295871496200562, 0.36328190565109253, 0.9347910284996033)",1,1704791571660,0.79,0.95
3233252393,2163322931394,"(0.7778846025466919, 0.8933187127113342)","(102.15670776367188, 37.59274673461914, 5.63675594329834)",1,3.3014373779296875,1,"(-76.44734954833984, 69.554931640625, 863.5336303710938)","(0.6196887493133545, 0.3259250223636627, 0.9393934607505798)",1,"(0.8034172654151917, 1.0138453245162964)","(111.5429458618164, 14.172653198242188, -2.887493371963501)",1,3.2221832275390625,1,"(-21.434398651123047, 53.164302825927734, 865.5015869140625)","(0.5291580557823181, 0.3633432984352112, 0.9347955584526062)",1,1704791571660,0.79,0.95
3233263496,2163322942497,"(0.7995465397834778, 0.8891253471374512)","(110.12001037597656, 38.407554626464844, 5.933340549468994)",1,3.318511962890625,1,"(-76.14397430419922, 70.62810516357422, 863.606689453125)","(0.6191624999046326, 0.3235844075679779, 0.9396582245826721)",1,"(0.8125851154327393, 1.1517465114593506)","(114.91321563720703, -12.623604774475098, -12.640471458435059)",1,2.9952850341796875,1,"(-21.559843063354492, 54.156036376953125, 865.5186767578125)","(0.5293488502502441, 0.3611675500869751, 0.9349585175514221)",1,1704791571667,0.81,1.02
3233274599,2163322953600,"(0.7995465397834778, 0.8891253471374512)","(110.12001037597656, 38.407554626464844, 5.933340549468994)",1,3.318511962890625,1,"(-76.14968872070312, 70.62110900878906, 863.6058349609375)","(0.6191721558570862, 0.32359954714775085, 0.9396563768386841)",1,"(0.8125851154327393, 1.1517465114593506)","(114.91321563720703, -12.623604774475098, -12.640471458435059)",1,2.9952850341796875,1,"(-21.554128646850586, 54.16303253173828, 865.51953125)","(0.5293393135070801, 0.3611524701118469, 0.9349608421325684)",1,1704791571677,0.81,1.02
3233285702,2163322964702,"(0.8266012072563171, 0.9397630095481873)","(120.0658187866211, 28.567899703979492, 2.3519914150238037)",1,3.2239990234375,1,"(-75.98904418945312, 70.06929016113281, 863.6531372070312)","(0.6189085245132446, 0.324824720621109, 0.9396330714225769)",1,"(0.8125851154327393, 1.1517465114593506)","(114.91321563720703, -12.623604774475098, -12.640471458435059)",1,2.9952850341796875,1,"(-21.382762908935547, 53.62796401977539, 865.568359375)","(0.5290635228157043, 0.36233633756637573, 0.9349832534790039)",1,1704791571689,0.82,1.05
3233296805,2163322975805,"(0.8205068707466125, 0.9424565434455872)","(117.8254165649414, 28.044525146484375, 2.1614973545074463)",1,3.2655792236328125,1,"(-76.16899871826172, 70.78184509277344, 863.38818359375)","(0.6192330121994019, 0.3232060670852661, 0.9392536878585815)",1,"(0.7931296825408936, 0.9047949910163879)","(107.76106262207031, 35.36276626586914, 4.82503080368042)",1,3.4683837890625,1,"(-21.90594482421875, 54.26728057861328, 865.28857421875)","(0.5299257636070251, 0.36088481545448303, 0.9345306158065796)",1,1704791571700,0.81,0.92
3233307908,2163322986909,"(0.8205068707466125, 0.9424565434455872)","(117.8254165649414, 28.044525146484375, 2.1614973545074463)",1,3.2655792236328125,1,"(-76.17487335205078, 70.77488708496094, 863.3873901367188)","(0.6192429661750793, 0.3232211470603943, 0.9392521977424622)",1,"(0.7931296825408936, 0.9047949910163879)","(107.76106262207031, 35.36276626586914, 4.82503080368042)",1,3.4683837890625,1,"(-21.900066375732422, 54.27424240112305, 865.2893676757812)","(0.529915988445282, 0.36086973547935486, 0.9345328211784363)",1,1704791571710,0.81,0.92
3233319011,2163322998012,"(0.7941596508026123, 0.8978581428527832)","(108.13967895507812, 36.710655212402344, 5.315717697143555)",1,3.364410400390625,1,"(-76.18074798583984, 70.76792907714844, 863.3865356445312)","(0.6192528605461121, 0.3232361674308777, 0.9392503499984741)",1,"(0.7931296825408936, 0.9047949910163879)","(107.76106262207031, 35.36276626586914, 4.82503080368042)",1,3.4683837890625,1,"(-21.894193649291992, 54.28120040893555, 865.2902221679688)","(0.5299062132835388, 0.3608546853065491, 0.9345351457595825)",1,1704791571721,0.79,0.9
3233330115,2163323009116,"(0.8070633411407471, 0.9244177937507629)","(112.88330078125, 31.549753189086914, 3.437227249145508)",1,3.3097381591796875,1,"(-75.90377044677734, 70.82938385009766, 862.6991577148438)","(0.618894100189209, 0.3229812681674957, 0.9378468990325928)",1,"(0.7945685386657715, 0.9299464821815491)","(108.28998565673828, 30.475454330444336, 3.0462124347686768)",1,3.4763946533203125,1,"(-21.930219650268555, 54.27997970581055, 864.5738525390625)","(0.5299946665763855, 0.36075761914253235, 0.933107316493988)",1,1704791571733,0.8,0.93
3233341218,2163323020218,"(0.8070633411407471, 0.9244177937507629)","(112.88330078125, 31.549753189086914, 3.437227249145508)",1,3.3097381591796875,1,"(-76.39675903320312, 70.48939514160156, 862.261962890625)","(0.6197760105133057, 0.32364019751548767, 0.937009871006012)",1,"(0.7999976277351379, 0.9453217387199402)","(110.28582000732422, 27.487810134887695, 1.958802342414856)",1,3.505767822265625,1,"(-22.437105178833008, 53.95184326171875, 864.1754760742188)","(0.530850887298584, 0.3614131510257721, 0.9322973489761353)",1,1704791571744,0.8,0.93
3233352321,2163323031321,"(0.8070633411407471, 0.9244177937507629)","(112.88330078125, 31.549753189086914, 3.437227249145508)",1,3.3097381591796875,1,"(-76.11074829101562, 69.58314514160156, 862.3416137695312)","(0.619305431842804, 0.32565611600875854, 0.9369717836380005)",1,"(0.7999976277351379, 0.9453217387199402)","(110.28582000732422, 27.487810134887695, 1.958802342414856)",1,3.505767822265625,1,"(-22.1424617767334, 53.07892990112305, 864.2567749023438)","(0.5303751826286316, 0.36334794759750366, 0.9323365688323975)",1,1704791571754,0.8,0.93
3233363424,2163323042424,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-76.25968933105469, 70.24526977539062, 862.5774536132812)","(0.6195076107978821, 0.32423776388168335, 0.9375727772712708)",1,"(0.8848145008087158, 1.2791060209274292)","(141.46609497070312, -37.37144470214844, -21.64792823791504)",1,3.410675048828125,1,"(-22.200000762939453, 53.73884582519531, 864.4909057617188)","(0.5304504036903381, 0.36192914843559265, 0.9328879117965698)",1,1704791571767,0.8848145008087158,1.2791060209274292
3233374527,2163323053527,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-76.27872467041016, 69.81354522705078, 862.67626953125)","(0.619530975818634, 0.32520562410354614, 0.9377027750015259)",1,"(0.8819792866706848, 1.2889025211334229)","(140.42381286621094, -39.2750358581543, -22.340789794921875)",1,3.4111175537109375,1,"(-22.108549118041992, 53.45412063598633, 864.6109619140625)","(0.5302991271018982, 0.36257269978523254, 0.9330876469612122)",1,1704791571777,0.8819792866706848,1.2889025211334229
3233385630,2163323064630,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-75.75836181640625, 69.81819915771484, 862.8568115234375)","(0.6186462044715881, 0.3252383768558502, 0.9379709362983704)",1,"(0.8873992562294006, 1.3008723258972168)","(142.4163055419922, -41.60093307495117, -23.187349319458008)",1,3.389312744140625,1,"(-21.622241973876953, 53.563175201416016, 864.7639770507812)","(0.5294906497001648, 0.36236390471458435, 0.933381974697113)",1,1704791571818,0.8873992562294006,1.3008723258972168
3233396733,2163323075733,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-76.01134490966797, 70.00907135009766, 863.1085205078125)","(0.6190245747566223, 0.32485854625701904, 0.9385457634925842)",1,"(0.886855959892273, 1.2773958444595337)","(142.21658325195312, -37.039100646972656, -21.52704620361328)",1,3.443206787109375,1,"(-21.74774169921875, 53.772605895996094, 865.0317993164062)","(0.5296832919120789, 0.3619382381439209, 0.9339486360549927)",1,1704791571819,0.886855959892273,1.2773958444595337
3233407836,2163323086836,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-76.15222930908203, 68.57288360595703, 863.184326171875)","(0.6192668676376343, 0.3280288875102997, 0.9384920597076416)",1,"(0.8913387656211853, 1.2800242900848389)","(143.8645477294922, -37.54983901977539, -21.712934494018555)",1,3.4170379638671875,1,"(-21.8775577545166, 52.37078094482422, 865.1459350585938)","(0.5299131870269775, 0.36502766609191895, 0.9340113401412964)",1,1704791571819,0.8913387656211853,1.2800242900848389
3233418940,2163323097940,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-74.75408935546875, 70.30269622802734, 863.3046875)","(0.6169187426567078, 0.3242734372615814, 0.938764750957489)",1,"(0.8931300640106201, 1.3034768104553223)","(144.52304077148438, -42.106998443603516, -23.37160301208496)",1,3.3657684326171875,1,"(-20.635498046875, 54.0042724609375, 865.135009765625)","(0.5278455018997192, 0.3614663779735565, 0.9341288805007935)",1,1704791571821,0.8931300640106201,1.3034768104553223
3233430043,2163323109043,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-73.94407653808594, 70.39937591552734, 863.1856079101562)","(0.615598201751709, 0.32405558228492737, 0.9384052753448486)",1,"(0.8885273933410645, 1.4525281190872192)","(142.83099365234375, -71.06986236572266, -33.91321563720703)",1,3.1079864501953125,1,"(-20.098987579345703, 53.992801666259766, 864.9501342773438)","(0.5269697308540344, 0.36147695779800415, 0.9337335228919983)",1,1704791571834,0.8885273933410645,1.4525281190872192
3233441146,2163323120146,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-73.20332336425781, 69.26325225830078, 863.3175048828125)","(0.6143746972084045, 0.32659342885017395, 0.938359260559082)",1,"(0.8885273933410645, 1.4525281190872192)","(142.83099365234375, -71.06986236572266, -33.91321563720703)",1,3.1079864501953125,1,"(-19.350418090820312, 52.8866081237793, 865.0588989257812)","(0.5257503986358643, 0.36393487453460693, 0.9337800145149231)",1,1704791571843,0.8885273933410645,1.4525281190872192
3233452249,2163323131249,"(0.9463834762573242, 1.2384394407272339)","(164.1000213623047, -29.469337463378906, -18.771839141845703)",1,3.3232879638671875,1,"(-71.85256958007812, 68.93439483642578, 863.4515380859375)","(0.6121337413787842, 0.3273678421974182, 0.9383478760719299)",1,"(0.8804084658622742, 1.4505810737609863)","(139.84632873535156, -70.6915283203125, -33.77553176879883)",1,3.1208648681640625,1,"(-17.985851287841797, 52.5717887878418, 865.1153564453125)","(0.5235076546669006, 0.3646608889102936, 0.9337956309318542)",1,1704791571855,0.91,1.34
3233463352,2163323142351,"(0.9116132259368896, 1.2736091613769531)","(151.31781005859375, -36.30330276489258, -21.25920867919922)",1,3.3081512451171875,1,"(-72.6711654663086, 70.47100067138672, 862.4736938476562)","(0.6135957837104797, 0.32379454374313354, 0.9367880821228027)",1,"(0.8560327887535095, 1.3477709293365479)","(130.8853759765625, -50.71402359008789, -26.504308700561523)",1,3.379638671875,1,"(-19.142223358154297, 53.94401931762695, 864.1436157226562)","(0.5254244208335876, 0.36149245500564575, 0.9320746064186096)",1,1704791571867,0.88,1.31
3233474455,2163323153454,"(0.9116132259368896, 1.2736091613769531)","(151.31781005859375, -36.30330276489258, -21.25920867919922)",1,3.3081512451171875,1,"(-72.67741394042969, 70.46415710449219, 862.472900390625)","(0.613606333732605, 0.32380932569503784, 0.9367863535881042)",1,"(0.8560327887535095, 1.3477709293365479)","(130.8853759765625, -50.71402359008789, -26.504308700561523)",1,3.379638671875,1,"(-19.13597297668457, 53.950862884521484, 864.1444091796875)","(0.5254140496253967, 0.36147764325141907, 0.932076632976532)",1,1704791571877,0.88,1.31
3233485558,2163323164558,"(0.9142172932624817, 1.2557475566864014)","(152.2751007080078, -32.832515716552734, -19.995943069458008)",1,3.347076416015625,1,"(-71.84735870361328, 70.52407836914062, 862.543212890625)","(0.6122257113456726, 0.3237069845199585, 0.9367976188659668)",1,"(0.8623645901679993, 1.3205785751342773)","(133.21310424804688, -45.43015670776367, -24.581132888793945)",1,3.43157958984375,1,"(-18.538026809692383, 53.829227447509766, 864.1452026367188)","(0.5244307518005371, 0.3617570698261261, 0.9320371150970459)",1,1704791571889,0.89,1.29
3233496661,2163323175661,"(0.9346031546592712, 1.272958755493164)","(159.76930236816406, -36.17694854736328, -21.21316146850586)",1,3.3448944091796875,1,"(-71.36165618896484, 70.5342025756836, 862.3356323242188)","(0.6114519834518433, 0.32365673780441284, 0.9363067746162415)",1,"(0.8732984066009521, 1.243625283241272)","(137.23257446289062, -30.476985931396484, -19.138647079467773)",1,3.59613037109375,1,"(-18.243539810180664, 53.696475982666016, 863.8945922851562)","(0.5239561200141907, 0.3620203733444214, 0.9315080642700195)",1,1704791571900,0.9,1.26
3233507765,2163323186765,"(0.9346031546592712, 1.272958755493164)","(159.76930236816406, -36.17694854736328, -21.21316146850586)",1,3.3448944091796875,1,"(-71.36814880371094, 70.52729034423828, 862.334716796875)","(0.6114628911018372, 0.32367169857025146, 0.9363049268722534)",1,"(0.8732984066009521, 1.243625283241272)","(137.23257446289062, -30.476985931396484, -19.138647079467773)",1,3.59613037109375,1,"(-18.237049102783203, 53.70338439941406, 863.8955078125)","(0.5239452719688416, 0.36200541257858276, 0.9315103888511658)",1,1704791571910,0.9,1.26
3233518868,2163323197867,"(0.9109975099563599, 1.2239279747009277)","(151.09144592285156, -26.649555206298828, -17.74546241760254)",1,3.4669036865234375,1,"(-70.09193420410156, 70.81131744384766, 862.0968017578125)","(0.6093834638595581, 0.3230286240577698, 0.9356705546379089)",1,"(0.8699347376823425, 1.2499265670776367)","(135.99603271484375, -31.7014102935791, -19.584314346313477)",1,3.5888671875,1,"(-16.967716217041016, 54.00897979736328, 863.5743408203125)","(0.5218591690063477, 0.36131516098976135, 0.9308558106422424)",1,1704791571922,0.89,1.24
3233529971,2163323208970,"(0.8984227180480957, 1.1427708864212036)","(146.46868896484375, -10.8795166015625, -12.005678176879883)",1,3.6392364501953125,1,"(-70.17935180664062, 70.31156921386719, 861.9429321289062)","(0.6095556616783142, 0.32409974932670593, 0.9352976083755493)",1,"(0.8898392915725708, 1.1908843517303467)","(143.31329345703125, -20.228633880615234, -15.4085054397583)",1,3.7095947265625,1,"(-17.24751853942871, 53.33387756347656, 863.4212036132812)","(0.522335410118103, 0.3627729117870331, 0.9304776787757874)",1,1704791571934,0.89,1.17
3233541074,2163323220073,"(0.9027428030967712, 1.1429765224456787)","(148.0568389892578, -10.919476509094238, -12.020222663879395)",1,3.6523895263671875,1,"(-69.78327178955078, 70.30560302734375, 862.4832763671875)","(0.608829915523529, 0.3242188096046448, 0.9363064169883728)",1,"(0.8964061141014099, 1.143298864364624)","(145.72738647460938, -10.982089042663574, -12.043038368225098)",1,3.8431549072265625,1,"(-16.964244842529297, 53.1653938293457, 863.923828125)","(0.5218551158905029, 0.3632173240184784, 0.9314488768577576)",1,1704791571954,0.9,1.14
3233552177,2163323231176,"(0.9134591817855835, 1.1690970659255981)","(151.99642944335938, -15.99509048461914, -13.867606163024902)",1,3.6064453125,1,"(-69.40260314941406, 70.26023864746094, 862.5984497070312)","(0.6081870794296265, 0.32434722781181335, 0.9364669322967529)",1,"(0.8899658918380737, 1.123817801475525)","(143.35983276367188, -7.196624755859375, -10.665244102478027)",1,3.89544677734375,1,"(-16.69729995727539, 52.988956451416016, 864.005859375)","(0.5214153528213501, 0.3636215627193451, 0.9315804243087769)",1,1704791571980,0.9,1.15
3233563280,2163323242279,"(0.9075530767440796, 1.1504082679748535)","(149.82521057128906, -12.36357593536377, -12.545846939086914)",1,3.645233154296875,1,"(-69.04077911376953, 70.23416900634766, 862.927734375)","(0.6075472235679626, 0.32447150349617004, 0.937059223651886)",1,"(0.8949628472328186, 1.1112401485443115)","(145.1968231201172, -4.752599716186523, -9.775712013244629)",1,3.9471588134765625,1,"(-16.41551399230957, 52.83738708496094, 864.3037719726562)","(0.5209442973136902, 0.36400043964385986, 0.932145893573761)",1,1704791571981,0.9,1.13
3233574383,2163323253382,"(0.9039928317070007, 1.1511471271514893)","(148.51638793945312, -12.5071382522583, -12.598101615905762)",1,3.6316375732421875,1,"(-69.07109832763672, 69.66667175292969, 863.3546142578125)","(0.6075496673583984, 0.3257962167263031, 0.9378209114074707)",1,"(0.887052595615387, 1.124994158744812)","(142.28883361816406, -7.425199031829834, -10.748468399047852)",1,3.9187774658203125,1,"(-16.410812377929688, 52.27155685424805, 864.7440795898438)","(0.5209316611289978, 0.36530211567878723, 0.932955801486969)",1,1704791571981,0.9,1.14
3233585486,2163323264485,"(0.8851521611213684, 1.1363275051116943)","(141.59019470214844, -9.62746810913086, -11.549997329711914)",1,3.7346954345703125,1,"(-68.35159301757812, 70.02938842773438, 863.3418579101562)","(0.6063595414161682, 0.32501062750816345, 0.9377402067184448)",1,"(0.8937212824821472, 1.1141157150268555)","(144.74038696289062, -5.31137752532959, -9.979106903076172)",1,3.95074462890625,1,"(-15.797550201416016, 52.496299743652344, 864.6693115234375)","(0.5199208855628967, 0.36481109261512756, 0.93281090259552)",1,1704791571989,0.89,1.13
